fetched_at,data_timestamp,lat,lon,timezone,weather_id,weather_main,weather_description,temp,feels_like,temp_min,temp_max,pressure,humidity,sea_level_pressure,grnd_level_pressure,visibility,wind_speed,wind_direction,clouds_all,sunrise,sunset,rain_1h,snow_1h
2026-03-02T11:04:14.758603,1772575200,14.0760145,120.6321413,Asia/Manila,804,Clouds,overcast clouds,22.37,22.96,,,1012,88,,,10000,2.98,97,100,,,,
2026-03-02T11:04:14.758608,1772578800,14.0760145,120.6321413,Asia/Manila,804,Clouds,overcast clouds,23.15,23.69,,,1012,83,,,10000,2.99,98,100,,,,
2026-03-02T11:04:14.758613,1772582400,14.0760145,120.6321413,Asia/Manila,804,Clouds,overcast clouds,25.68,26.13,,,1012,70,,,10000,4.3,100,100,,,,
2026-03-02T11:04:14.758619,1772586000,14.0760145,120.6321413,Asia/Manila,804,Clouds,overcast clouds,28.21,29.53,,,1012,58,,,10000,4.51,91,100,,,,
2026-03-02T11:04:14.758624,1772589600,14.0760145,120.6321413,Asia/Manila,804,Clouds,overcast clouds,29.9,31.55,,,1012,54,,,10000,3.86,90,100,,,,
2026-03-02T11:04:14.758630,1772593200,14.0760145,120.6321413,Asia/Manila,804,Clouds,overcast clouds,31.47,33.64,,,1011,51,,,10000,2.94,82,100,,,,
2026-03-02T11:04:14.758635,1772596800,14.0760145,120.6321413,Asia/Manila,804,Clouds,overcast clouds,31.99,34.11,,,1010,49,,,10000,2.47,103,94,,,,
2026-03-02T11:04:14.758641,1772600400,14.0760145,120.6321413,Asia/Manila,803,Clouds,broken clouds,31.35,33.64,,,1009,52,,,10000,3.08,137,82,,,,
2026-03-02T11:04:14.758646,1772604000,14.0760145,120.6321413,Asia/Manila,803,Clouds,broken clouds,31.19,33.57,,,1008,53,,,10000,2.97,151,77,,,,
2026-03-02T11:04:14.758651,1772607600,14.0760145,120.6321413,Asia/Manila,800,Clear,clear sky,30.95,33.35,,,1008,54,,,10000,2.84,132,1,,,,
2026-03-02T11:04:14.758656,1772611200,14.0760145,120.6321413,Asia/Manila,800,Clear,clear sky,30.62,32.76,,,1008,54,,,10000,3.84,116,3,,,,
2026-03-02T11:04:14.758661,1772614800,14.0760145,120.6321413,Asia/Manila,800,Clear,clear sky,30.39,32.36,,,1008,54,,,10000,3.85,95,3,,,,
2026-03-02T11:04:14.758666,1772618400,14.0760145,120.6321413,Asia/Manila,800,Clear,clear sky,28.22,30.02,,,1008,62,,,10000,2.9,89,3,,,,
