fetched_at,data_timestamp,lat,lon,timezone,weather_id,weather_main,weather_description,temp,feels_like,temp_min,temp_max,pressure,humidity,sea_level_pressure,grnd_level_pressure,visibility,wind_speed,wind_direction,clouds_all,sunrise,sunset,rain_1h,snow_1h
2026-03-07T16:02:19.447002,1772949600,14.0760145,120.6321413,Asia/Manila,804,Clouds,overcast clouds,32.29,35.16,,,1009,51,,,10000,4.6,58,100,,,,
2026-03-07T16:02:19.447009,1772953200,14.0760145,120.6321413,Asia/Manila,804,Clouds,overcast clouds,31.11,32.8,,,1009,50,,,10000,5.72,60,100,,,,
2026-03-07T16:02:19.447015,1772956800,14.0760145,120.6321413,Asia/Manila,804,Clouds,overcast clouds,30.85,32.37,,,1009,50,,,10000,7.49,57,96,,,,
2026-03-07T16:02:19.447022,1772960400,14.0760145,120.6321413,Asia/Manila,804,Clouds,overcast clouds,29.11,30.76,,,1010,57,,,10000,7.86,61,99,,,,
2026-03-07T16:02:19.447028,1772964000,14.0760145,120.6321413,Asia/Manila,804,Clouds,overcast clouds,27.1,28.68,,,1011,66,,,10000,8.06,64,99,,,,
2026-03-07T16:02:19.447034,1772967600,14.0760145,120.6321413,Asia/Manila,804,Clouds,overcast clouds,26,26,,,1012,72,,,10000,7.71,69,100,,,,
2026-03-07T16:02:19.447041,1772971200,14.0760145,120.6321413,Asia/Manila,804,Clouds,overcast clouds,25.71,26.27,,,1012,74,,,10000,7.55,70,100,,,,
2026-03-07T16:02:19.447048,1772974800,14.0760145,120.6321413,Asia/Manila,803,Clouds,broken clouds,25.64,26.19,,,1013,74,,,10000,7.83,72,63,,,,
2026-03-07T16:02:19.447054,1772978400,14.0760145,120.6321413,Asia/Manila,802,Clouds,scattered clouds,25.73,26.26,,,1013,73,,,10000,7.78,72,33,,,,
2026-03-07T16:02:19.447061,1772982000,14.0760145,120.6321413,Asia/Manila,803,Clouds,broken clouds,25.59,26.14,,,1013,74,,,10000,7.82,74,55,,,,
2026-03-07T16:02:19.447067,1772985600,14.0760145,120.6321413,Asia/Manila,803,Clouds,broken clouds,25.51,26.05,,,1013,74,,,10000,7.75,73,59,,,,
2026-03-07T16:02:19.447074,1772989200,14.0760145,120.6321413,Asia/Manila,803,Clouds,broken clouds,25.46,26.02,,,1012,75,,,10000,7.52,72,67,,,,
2026-03-07T16:02:19.447110,1772992800,14.0760145,120.6321413,Asia/Manila,803,Clouds,broken clouds,25.33,25.88,,,1012,75,,,10000,7.5,70,73,,,,
2026-03-07T16:02:19.447117,1772996400,14.0760145,120.6321413,Asia/Manila,804,Clouds,overcast clouds,25.32,25.84,,,1011,74,,,10000,6.98,67,100,,,,
2026-03-07T16:02:19.447122,1773000000,14.0760145,120.6321413,Asia/Manila,804,Clouds,overcast clouds,25.29,25.81,,,1012,74,,,10000,7.09,69,100,,,,
2026-03-07T16:02:19.447128,1773003600,14.0760145,120.6321413,Asia/Manila,804,Clouds,overcast clouds,25.21,25.72,,,1012,74,,,10000,7.18,68,100,,,,
2026-03-07T16:02:19.447134,1773007200,14.0760145,120.6321413,Asia/Manila,804,Clouds,overcast clouds,25.19,25.7,,,1013,74,,,10000,7.31,70,100,,,,
2026-03-07T16:02:19.447139,1773010800,14.0760145,120.6321413,Asia/Manila,804,Clouds,overcast clouds,25.69,26.19,,,1013,72,,,10000,7.55,72,100,,,,
2026-03-07T16:02:19.447145,1773014400,14.0760145,120.6321413,Asia/Manila,804,Clouds,overcast clouds,27.45,29.04,,,1014,64,,,10000,8.11,70,100,,,,
2026-03-07T16:02:19.447150,1773018000,14.0760145,120.6321413,Asia/Manila,802,Clouds,scattered clouds,28.95,30.65,,,1014,58,,,10000,9.01,70,44,,,,
2026-03-07T16:02:19.447156,1773021600,14.0760145,120.6321413,Asia/Manila,803,Clouds,broken clouds,30.25,32.13,,,1014,54,,,10000,9.23,65,56,,,,
2026-03-07T16:02:19.447161,1773025200,14.0760145,120.6321413,Asia/Manila,803,Clouds,broken clouds,30.9,32.65,,,1013,51,,,10000,9.77,65,55,,,,
2026-03-07T16:02:19.447167,1773028800,14.0760145,120.6321413,Asia/Manila,803,Clouds,broken clouds,31.19,32.94,,,1012,50,,,10000,8.87,59,66,,,,
2026-03-07T16:02:19.447173,1773032400,14.0760145,120.6321413,Asia/Manila,803,Clouds,broken clouds,31.31,32.93,,,1011,49,,,10000,8.46,55,69,,,,
2026-03-07T16:02:19.447178,1773036000,14.0760145,120.6321413,Asia/Manila,803,Clouds,broken clouds,30.46,32.11,,,1011,52,,,10000,8.5,56,74,,,,
2026-03-07T16:02:19.447183,1773039600,14.0760145,120.6321413,Asia/Manila,804,Clouds,overcast clouds,29.95,31.46,,,1011,53,,,10000,8.13,57,100,,,,
2026-03-07T16:02:19.447189,1773043200,14.0760145,120.6321413,Asia/Manila,804,Clouds,overcast clouds,29.31,30.78,,,1011,55,,,10000,8.31,59,100,,,,
2026-03-07T16:02:19.447194,1773046800,14.0760145,120.6321413,Asia/Manila,804,Clouds,overcast clouds,28.15,29.67,,,1012,60,,,10000,8.04,64,88,,,,
2026-03-07T16:02:19.447200,1773050400,14.0760145,120.6321413,Asia/Manila,804,Clouds,overcast clouds,26.43,26.43,,,1013,66,,,10000,7.67,73,92,,,,
2026-03-07T16:02:19.447205,1773054000,14.0760145,120.6321413,Asia/Manila,804,Clouds,overcast clouds,25.84,26.26,,,1013,68,,,10000,7.7,74,94,,,,
2026-03-07T16:02:19.447210,1773057600,14.0760145,120.6321413,Asia/Manila,804,Clouds,overcast clouds,25.65,25.99,,,1014,66,,,10000,7.36,75,94,,,,
2026-03-07T16:02:19.447216,1773061200,14.0760145,120.6321413,Asia/Manila,804,Clouds,overcast clouds,25.59,25.95,,,1015,67,,,10000,7.59,78,100,,,,
2026-03-07T16:02:19.447221,1773064800,14.0760145,120.6321413,Asia/Manila,804,Clouds,overcast clouds,25.46,25.84,,,1014,68,,,10000,8.08,79,99,,,,
2026-03-07T16:02:19.447226,1773068400,14.0760145,120.6321413,Asia/Manila,804,Clouds,overcast clouds,25.31,25.67,,,1014,68,,,10000,7.72,77,99,,,,
